a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
6.1195658194762474,3.1210765981711526,7.624953961045089,16.569923400878906,1220.0590994610884,152.48121903370492,154.33461260648195,70.74194758752749,0,1186.9354248046875,1220.0590994610884,1,1186.9354248046875
5.125598925376692,3.184493101855648,8.213205105878204,147.71014404296875,1123.0942553666928,198.52016019260557,79.3252457624707,246.44053487925618,1,1103.302001953125,1123.094255366693,1,1103.302001953125
8.069815000754502,2.5812014210703143,5.041744481156199,13.501457214355469,879.8019308834054,221.48419506591344,133.0856172929899,153.6796666313922,2,864.2463684082031,879.8019308834052,1,864.2463684082031
3.991139054061255,2.9157938537407437,8.429028152903802,33.486473083496094,821.7690578132082,303.2151052619629,299.9632458859988,356.4400279352983,3,775.360107421875,821.7690578132081,1,775.360107421875
4.085049690970294,2.746783281480171,8.440679676625248,161.27272033691406,793.4467090264422,280.5573028614481,225.68162024736216,199.41570712979708,4,786.3807678222656,793.4467090264424,1,786.3807678222656
4.641528924179594,2.9240799862270372,6.6745055181843895,153.9231719970703,758.9060426805157,84.20341253606378,71.86846673777767,224.00524938866943,5,743.0191040039062,758.9060426805157,1,743.0191040039062
4.622519717255822,3.145276464958336,6.0047651403484865,153.470947265625,731.3954064362838,203.75640911810495,72.52244115282396,344.24336184829065,6,695.0225830078125,731.3954064362838,1,695.0225830078125
2.593837072949991,4.657720452453487,7.2059991384043816,69.96318054199219,729.3381372010573,334.2952703612952,343.7691803870987,231.6557029397308,7,721.2867736816406,729.3381372010573,1,721.2867736816406
5.125630716512567,2.4909418447301652,6.795211494176051,174.95938110351562,726.8293984705906,85.77756601733803,44.33909897646757,297.76896203344944,8,710.9870910644531,726.8293984705906,1,710.9870910644531
5.00956771335306,2.4559952493865485,6.742779637429542,24.23912239074707,695.0008652239569,292.4476920287701,273.09563020191257,74.88760581400587,9,685.8558654785156,695.0008652239569,1,685.8558654785156
3.950771502352085,1.8791971279951938,8.436385756779673,14.059222221374512,524.7220169432271,287.58163438264455,299.5565761376713,345.59354915473654,10,514.8811340332031,524.7220169432271,1,514.8811340332031
2.4905092582027226,4.949583516945362,4.949583516945362,79.01773071289062,511.1449553268614,291.00798931097734,12.341852914066347,241.45042263038226,11,507.8773498535156,511.1449553268614,2,507.8773498535156
4.639124151830187,1.7960332196425883,6.875708601521359,22.917821884155273,479.9394262485548,276.6268397910175,91.41912242596315,166.64520707316694,12,474.5063781738281,479.9394262485548,1,474.5063781738281
4.407101466702768,2.130919152621007,5.927514268154455,147.2659454345703,466.3491992902746,73.58673093750906,334.20002198243014,80.67264366082723,13,457.6148986816406,466.34919929027467,1,457.6148986816406
3.4495732697704895,2.4643765660475156,5.8777095601489515,19.37746238708496,418.5999492998474,271.437209571655,41.24216095335397,343.0518835212218,14,402.71759033203125,418.59994929984737,1,402.71759033203125
3.560254866251335,1.7653964047725108,7.590197815012246,178.1221160888672,399.6639957855789,102.60700299400622,226.92472694080732,206.62002907906256,15,375.11444091796875,399.66399578557895,1,375.11444091796875
3.3414077146146135,2.185557518144952,6.397146869379246,155.40052795410156,391.3782058455302,291.1535786160815,93.35308490217531,317.63522253222476,16,390.35797119140625,391.37820584553015,1,390.35797119140625
1.5663104718093686,5.328955846058288,5.328955846058288,86.8636703491211,372.63247419086065,347.3417697890926,171.42163482732505,84.01690713374796,17,373.260498046875,372.6324741908606,2,373.260498046875
8.172385315996367,1.4330818637574154,3.5862247085855175,179.73667907714844,351.8648933373635,46.60314888245431,230.16223876577368,303.9765551551259,18,349.4682312011719,351.8648933373635,1,349.4682312011719
5.448952623816431,1.9081274401074062,3.990662748605975,158.5701904296875,347.6034201854958,85.58818543099747,301.4581648161499,208.4871654526575,19,352.2491455078125,347.6034201854958,1,352.2491455078125
5.548601560750919,2.3406466006194724,3.1756275524834225,14.191873550415039,345.51551468547086,74.53804053922113,102.98109579125293,164.33068797756061,20,344.7303771972656,345.5155146854709,1,344.7303771972656
1.5091786782981746,5.085155680486866,5.085155680486866,83.90798950195312,326.93978472840024,250.86186435251503,13.212283571654062,266.0447886224662,21,329.1778564453125,326.93978472840024,2,329.1778564453125
1.503071184784081,5.08668165500887,5.08668165500887,85.55406188964844,325.81214660350327,90.1842953261141,175.88068730658523,118.93195400991883,22,319.5991516113281,325.8121466035032,2,319.5991516113281
3.0890031267322446,2.4546537769923917,4.475558210945441,3.102928638458252,284.29839478365477,304.9417426563017,66.1577059670158,65.95440353984816,23,284.88922119140625,284.2983947836547,1,284.88922119140625
