a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
4.570040975689146,2.9113574188295646,7.617449825549736,153.54371643066406,1061.3383083171848,15.448297610778745,30.906517923855198,11.939937653322064,0,1062.103271484375,1061.3383083171848,1,1062.103271484375
4.3932592788794365,3.0177816733740044,6.769216309113782,165.7749786376953,939.8134625154087,315.0515485757495,193.93361585372372,146.59193988468724,1,961.578369140625,939.8134625154086,1,961.578369140625
4.695312858994908,2.734494563260147,6.797671768409281,5.46726655960083,913.9667748308533,306.72930529838584,228.58452893489897,70.1842420976184,2,907.5050354003906,913.9667748308534,1,907.5050354003906
4.920097678483301,2.768424370535342,6.280721100457065,27.42800521850586,895.8690132271739,348.12276561177856,30.261463353989264,103.83985392065152,3,901.0162353515625,895.8690132271738,1,901.0162353515625
4.761279120488754,3.2731956682411947,5.402145900598307,4.3434672355651855,881.6384796933187,142.8582434328435,102.74371475258526,31.2590188272071,4,898.956298828125,881.6384796933187,1,898.956298828125
4.546323294340468,2.777597594070284,5.9018774053258785,153.12689208984375,780.45603818934,326.72214840656306,247.71655668524727,257.1925823279227,5,779.7889709472656,780.4560381893401,1,779.7889709472656
4.5805406706408585,1.9117766220011234,7.444985574972385,18.114267349243164,682.725884489955,339.4835605808502,275.78390234200776,216.82327045562857,6,685.2378845214844,682.725884489955,1,685.2378845214844
5.283549441331965,2.758728006770081,3.8727791684417285,152.47933959960938,591.1340979720238,137.74153249310234,231.93201533260543,260.3322165522713,7,600.677490234375,591.1340979720238,1,600.677490234375
2.700343589581335,3.254451156778462,6.132409360384799,102.67049407958984,564.3604106251852,195.5729230796888,74.37853512313102,95.4377987306163,8,562.9806518554688,564.3604106251852,1,562.9806518554688
5.431677177252372,3.508774602770628,2.6207610636287932,179.22402954101562,523.052722721576,138.1583921901374,30.513286816187136,264.64746845846287,9,534.8625183105469,523.052722721576,1,534.8625183105469
5.483570299011041,2.3963887513353237,3.333341172221812,36.9493522644043,458.7003509187368,104.64902092431161,30.989953752176813,229.2401397263377,10,461.42578125,458.70035091873683,1,461.42578125
4.082820698940723,2.077705354885591,4.791362950375721,3.7520358562469482,425.62972970444673,57.98034881645458,0.1068561951764524,159.6033653565623,11,473.2704162597656,425.6297297044468,1,473.2704162597656
4.064901477203324,1.7334767996472826,5.404164749859562,170.50006103515625,398.77255024405406,353.4022802711104,256.5836504140086,65.3239008347078,12,404.6745300292969,398.77255024405406,1,404.6745300292969
4.932755985641248,2.3976119297851946,3.2166015820928946,29.401254653930664,398.3771426310385,282.91120921169727,285.49265822028786,14.012253398891659,13,398.2887268066406,398.3771426310385,1,398.2887268066406
5.287123237452053,1.983431023406907,3.5904128901969377,19.51596450805664,394.2843576630298,204.45741945364222,282.65132707645193,216.58837299068918,14,84.66339111328125,394.2843576630299,1,84.66339111328125
7.131541075257602,1.4731336398060655,3.5045454840266275,179.25914001464844,385.55456872535353,320.055235134115,70.72654604350892,196.74859948873245,15,384.0751647949219,385.55456872535353,1,384.0751647949219
4.904418579048465,2.0410860657681558,3.3285445632105817,1.6882269382476807,348.9248018475045,276.75829877181036,254.64716902089785,121.93832039902979,16,345.5543518066406,348.92480184750457,1,345.5543518066406
4.035775319893907,1.429485246724261,5.442029225602588,5.093134880065918,328.77300064363675,141.83903164487936,18.331059256856527,149.44249208382382,17,329.6928405761719,328.7730006436368,1,329.6928405761719
3.3732243665850827,1.934403930143088,4.323409901355421,13.8112154006958,295.4251233190413,35.87620672004162,274.4104293281778,159.1413238895176,18,378.82232666015625,295.4251233190413,1,378.82232666015625
1.8386116487885844,3.4116416208661584,4.486435663233255,64.02416229248047,294.702264870595,205.31822201209275,333.17226297297367,116.16034945277332,19,295.3948974609375,294.70226487059506,1,295.3948974609375
4.888908823865486,1.8533036679836064,3.09191922005291,7.546830654144287,293.36971580209223,288.1986407118481,140.73887238522835,343.1668233452196,20,70.75881958007812,293.3697158020923,1,70.75881958007812
3.0219667952165605,1.3191853979013421,6.882905521161825,154.36383056640625,287.3399088884846,277.6444167958385,167.82121604348512,228.76904687279983,21,288.7001037597656,287.33990888848456,1,288.7001037597656
4.628300317040421,1.8428410390455265,2.963869653223167,171.52569580078125,264.72632124592104,66.29398709066425,258.93420339975034,38.16271598443091,22,273.8685607910156,264.72632124592093,1,273.8685607910156
2.966337911155012,1.5191841213732258,4.501009691841877,142.92691040039062,212.40737940125683,314.5693999038546,160.08837664517017,66.85631932504555,23,223.50311279296875,212.40737940125683,1,223.50311279296875
4.234624821274874,1.9172878639238284,2.3547076768599817,17.950946807861328,200.20175476989718,291.6879675126549,198.60008429740324,33.6665742196964,24,199.8138427734375,200.20175476989724,1,199.8138427734375
4.007172654151432,1.8551824405703317,2.3665555221596093,23.49714469909668,184.23409101423633,114.76592973442034,314.0032720821125,178.16151692828728,25,180.96542358398438,184.23409101423636,1,180.96542358398438
2.830854077591045,1.6187413259702441,3.7495483148122077,34.421409606933594,179.9295565556483,307.58704696194457,151.31810263830752,346.21827290548293,26,194.97299194335938,179.9295565556483,1,194.97299194335938
2.877906483370303,1.410689352280545,4.208357597652881,12.582474708557129,178.9160576180701,238.13497767050072,81.76660700920311,344.07082921278254,27,178.3905029296875,178.9160576180701,1,178.3905029296875
2.929335489451167,0.9888677527129531,5.7766129663091075,176.20465087890625,175.23030486560987,248.3492627974662,2.975800653017031,68.64208347533193,28,83.94241333007812,175.2303048656099,1,83.94241333007812
2.2699455117314526,1.731450641347583,3.456734123237273,153.8613739013672,142.272231313957,130.30917713523803,270.4414220558126,2.843615789485283,29,139.86968994140625,142.272231313957,1,139.86968994140625
1.6504092280723044,1.9077462639406058,4.261643429249216,61.13038635253906,140.51347765981208,309.502170074815,20.52196946595806,142.64501926531352,30,200.43182373046875,140.51347765981208,1,200.43182373046875
2.6894609377115244,1.3276217807055668,3.6743793361139496,31.442289352416992,137.3890807186779,231.1734486408063,262.31039730811256,352.1102834375946,31,147.59445190429688,137.3890807186779,1,147.59445190429688
2.3909806267112077,1.6445443658394474,3.2928462979887563,31.381149291992188,135.58814800021685,230.93664856016332,274.40979724785507,5.886181809301725,32,138.427734375,135.58814800021685,1,138.427734375
4.134721198768457,1.846016595104454,1.5335591600020313,3.298349380493164,122.57756333556739,255.83637789092077,307.45284957405096,295.96522866053465,33,134.7198486328125,122.5775633355674,1,134.7198486328125
3.301864736605248,1.6441758137228555,2.1320300769561618,176.9489288330078,121.20749575881753,92.72290305195378,293.0877903905416,338.02248602567244,34,68.8018798828125,121.20749575881753,1,68.8018798828125
1.2317632723977958,2.0424933446080114,4.520431905902709,74.08220672607422,119.09580113323405,115.88953637879231,275.1638899147567,263.50030178878956,35,117.00439453125,119.09580113323405,1,117.00439453125
2.32836681926552,1.5518687916596683,3.075709481458892,42.48167419433594,116.38052998063455,172.7695104462886,200.24855229924756,296.16706099262177,36,114.9444580078125,116.38052998063455,1,114.9444580078125
1.8320688825433689,2.281218674256737,2.6568424681264773,125.71438598632812,116.27949554781173,168.66268215049763,8.852990923543778,19.474370826570212,37,178.69949340820312,116.27949554781173,1,178.69949340820312
2.8611587935993246,1.7922150128144916,2.1076859968131463,176.4527587890625,113.17919503496265,55.509509586455614,221.5210347506862,238.66682282356317,38,115.25344848632812,113.17919503496265,1,115.25344848632812
1.6864096377298958,1.9457580757597683,3.2466706471847977,76.96630096435547,111.56263664745258,98.08209330656946,41.073551839971934,248.0400034387427,39,72.71575927734375,111.56263664745258,1,72.71575927734375
4.16344191361596,1.3510890468768373,1.7838669961456537,11.945384979248047,105.0818165231184,179.85220138325982,138.20373456860267,294.12204912437426,40,103.20281982421875,105.08181652311839,1,103.20281982421875
1.4810175457720245,2.2972073012556504,2.912720559896044,93.64618682861328,103.77382649544107,310.8238350189816,115.66078158435232,17.460290723720412,41,105.36575317382812,103.77382649544107,1,105.36575317382812
1.5877365717424134,2.1085038745162437,2.915026763614193,49.92818069458008,102.19367478568559,0.1903931306197837,327.2170022084275,119.1274050617352,42,100.73089599609375,102.19367478568559,1,100.73089599609375
2.256255680250995,1.4993713709109724,2.636631871324936,15.141938209533691,93.40618665803518,306.67638034370674,145.6147714332297,219.58735920293918,43,121.9482421875,93.40618665803518,1,121.9482421875
3.259129906575081,1.1303935221673198,2.276495688143846,11.312704086303711,87.8267438246426,95.35864360799923,328.89463980566165,201.49811610972043,44,37.28485107421875,87.8267438246426,1,37.28485107421875
3.1831136610058204,1.1625698083615712,2.2093578981126236,18.0762882232666,85.61815766931379,178.52120566518087,338.40719622309285,36.684305358676184,45,84.66339111328125,85.61815766931377,1,84.66339111328125
3.3178533636041614,0.9939001228197242,2.2926833225488723,177.048583984375,79.172183404407,55.279332234747784,155.22627307386088,332.00998363191223,46,43.567657470703125,79.17218340440701,1,43.567657470703125
