a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
7.615429594214843,3.9472551756447607,10.166660840430271,178.08226013183594,2560.274619140744,40.72967205102299,197.22343159415377,162.1790459619387,0,2330.5091857910156,2560.274619140744,1,2330.5091857910156
5.178514892574834,2.406666760485546,8.442640116924428,16.33622932434082,881.4913832806722,224.9848149632284,156.14329323610394,74.61749417959507,1,862.3924255371094,881.4913832806722,1,862.3924255371094
4.344049804149029,3.7800860292365703,5.893908987884287,172.86666870117188,810.8089050922746,111.69547124822653,8.231231551972321,40.12471700093993,2,792.7665710449219,810.8089050922746,1,792.7665710449219
4.514021112105064,2.665039944895507,7.802425398655133,16.163251876831055,786.3493618401001,29.323762986158147,145.62317052514553,5.639128582846342,3,770.8282470703125,786.3493618401001,1,770.8282470703125
5.195206374306953,2.120347086078935,8.38561273413247,27.511465072631836,773.8613714972527,224.02977931862367,3.7294056115697805,134.67195648467745,4,691.7266845703125,773.8613714972528,1,691.7266845703125
3.881497103416705,3.157070787135033,7.325665366707005,6.833661079406738,752.054418905659,269.6043791611001,340.389165353883,314.3165480745001,5,735.7063293457031,752.054418905659,1,735.7063293457031
6.9367683211218925,2.4108652719835226,5.082207333970868,21.99470329284668,712.0346272494786,145.0637420946921,170.85531873979443,88.51504048675153,6,698.2154846191406,712.0346272494786,1,698.2154846191406
9.00623880352248,2.431469901922549,3.8202393716666694,179.6322784423828,700.8442867700916,67.97232299244621,92.06574904275269,340.4082325628524,7,692.138671875,700.8442867700916,1,692.138671875
6.170100857676889,2.88757770678801,4.477963123539173,15.502678871154785,668.3824857616708,23.855918869872795,151.57038387116597,109.95655595000383,8,654.5448303222656,668.3824857616709,1,654.5448303222656
3.9932024501659082,3.2423541045459765,5.487026350243799,4.457225322723389,595.1650539945922,197.93682440384262,105.79881437916521,279.13069268354326,9,582.4470520019531,595.1650539945922,1,582.4470520019531
4.343843540231744,3.107536034316746,5.154569010924838,157.53005981445312,582.9097383294287,117.93662113464708,45.24841381212192,296.365248549654,10,554.2259216308594,582.9097383294287,1,554.2259216308594
5.612645182437141,2.8674970628920673,4.297713734088184,177.10845947265625,579.4642655455759,203.51609150972894,307.08619777546073,353.4453723040006,11,574.9282836914062,579.4642655455759,1,574.9282836914062
