a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
7.507089187811654,4.207057258072535,10.166660840430271,172.43653869628906,2689.9669185413527,167.1390297787998,202.8346946038478,62.135703467973016,0,2665.1458740234375,2689.966918541353,1
5.189023376845157,2.7526962435199813,8.10212671726673,23.705852508544922,969.5306735966562,293.8327505838536,83.96520998924015,299.7960117859071,1,940.5670166015625,969.5306735966561,1
7.747890389565527,2.8347887149004163,4.4905432768760205,170.29270935058594,826.2693714512037,208.01333931289437,177.70977291558987,312.3435212795596,2,822.6356506347656,826.2693714512037,1
6.591238034613876,2.6920574903325694,4.990503175198665,18.755447387695312,741.8468678575695,6.2442055574930455,266.8402179954494,10.783715920459493,3,743.3280944824219,741.8468678575695,1
5.359708849960671,1.9553051072800995,8.110722493963138,14.830297470092773,712.0883499753587,298.1242390253355,105.7681322661208,12.9461039586355,4,704.498291015625,712.0883499753588,1
6.071959728901048,2.6749135526130856,4.477963123539173,170.13589477539062,609.3092221752703,244.66757332109253,181.75201346641916,30.002538185663102,5,611.4921569824219,609.3092221752704,1
5.884709938596914,2.308676450372159,5.235582023612036,6.2775373458862305,595.897696794061,77.08659776116941,18.87246575638511,356.188767334516,6,585.6399536132812,595.897696794061,1
4.182595492880285,2.781237681916579,5.882051102026085,4.085936546325684,573.2332431048654,240.92197352615628,232.2217080473738,95.49403743791967,7,564.2166137695312,573.2332431048654,1
3.7658311109897333,2.1686754788305347,8.346046762912163,3.0706615447998047,571.0246110128696,84.77889241518783,330.63623756793214,40.82987275919097,8,569.5724487304688,571.0246110128696,1
5.770552132794492,2.73039324784001,4.296959718588499,23.797618865966797,567.182023410503,95.19362567117192,123.34434423862635,163.41099719338524,9,530.6396484375,567.1820234105031,1
2.261633517061031,5.279356375570541,5.279356375570541,93.98575592041016,528.0837400223121,54.880924839590286,26.15833066956989,134.966209225921,10,523.6358642578125,528.0837400223121,2
1.7780937465944215,5.754522209461297,5.754522209461297,86.99781036376953,493.27806147292705,94.30256961744034,84.35084475473238,67.44212432137877,11,482.64312744140625,493.2780614729271,2
5.988375155696953,1.7262272653460595,5.325897206463766,11.548199653625488,461.23085940835915,98.40114304339585,225.7230046827469,145.879769642552,12,463.07373046875,461.23085940835915,1
3.6775319880285466,2.5049585186908914,5.74002632990649,19.2089900970459,442.98547559153326,204.60437699477615,212.42169539328492,345.2434258787175,13,434.1316223144531,442.98547559153326,1
2.166308174605552,4.933974826162511,4.933974826162511,78.53072357177734,441.80711149182815,267.5240161984707,27.343238474408274,328.6592449189978,14,414.8712158203125,441.80711149182815,2
5.195206374306953,2.120347086078935,4.777862867282265,27.511465072631836,440.9222830254351,6.264311816727148,226.60660432117842,162.28202968816285,15,385.2081298828125,440.9222830254351,1
2.9229529147670856,3.343653909750548,5.2070723007186865,86.23131561279297,426.3392836133629,167.42088631830896,43.707237141765866,129.4639879378857,16,417.4461364746094,426.33928361336285,1
2.125889340766488,4.792372565384132,4.792372565384132,78.34439849853516,409.03493878793864,142.29538846381578,145.65774978169296,354.26113994566725,17,422.2869873046875,409.03493878793864,2
3.4451047228505267,2.5102683953138336,4.603201129534204,144.93991088867188,333.5040730739024,265.9954508510317,307.09232790347755,105.57596867508926,18,346.1723327636719,333.50407307390236,1
3.9073637340419096,1.8164709461182709,5.500273212022472,159.04872131347656,327.05076146245426,162.77877602553767,323.60881081324317,82.79849544195316,19,319.90814208984375,327.05076146245426,1
1.600277029696456,4.867117310485443,4.867117310485443,89.77581024169922,317.58311521783287,307.72641328929893,72.11930080527681,66.84497243585614,20,318.9811706542969,317.5831152178329,2
3.359004108321462,2.2205518001923816,4.827762819350886,33.60929870605469,301.67267506473706,114.84978836415655,262.59868459833734,114.3889928806697,21,303.3256530761719,301.672675064737,1
3.836621265867728,2.0408342382952194,4.576683594961075,10.548964500427246,300.21069175195856,253.11951003893915,71.41307933776157,341.82366841368764,22,296.2188720703125,300.2106917519585,1
4.455779372716042,2.5407226003855814,3.1437049173283422,167.06410217285156,298.15445902977206,307.71567513104304,161.86536202185547,70.7459319653857,23,292.30499267578125,298.15445902977206,1
4.582557124063156,2.473202580144831,3.0720655078530172,18.3703556060791,291.68671905903017,274.3930657945048,121.2615563228753,20.239297413633818,24,295.0859069824219,291.6867190590302,1
1.285500409406153,5.006159249428169,5.006159249428169,89.88089752197266,269.89829787329074,38.22074948324045,140.11382817723555,35.11064775030263,25,266.0408020019531,269.8982978732908,2
