a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
6.407075769148657,3.276927721741916,11.778960277898593,5.527499675750732,2071.821256268009,262.19162069691373,173.2251272771629,29.117955832347295,0,2052.9327392578125,2071.821256268009,1,2052.9327392578125
4.344049804149029,3.7800860292365703,9.597466445226035,172.86666870117188,1320.297153571578,258.78415783786676,235.10851827439248,76.20191993471933,1,1315.1664733886719,1320.297153571578,1,1315.1664733886719
5.766694808308317,2.9163891806065947,8.977768885553429,19.09401512145996,1264.9095524373872,129.08859093994954,322.5282285346701,318.787652451067,2,1258.5182189941406,1264.909552437387,1,1258.5182189941406
5.170474762925669,3.3923711762177624,6.159171640673433,10.380180358886719,905.0544313222575,243.981602694544,90.81728027517222,154.27624535939222,3,911.8309020996094,905.0544313222575,1,911.8309020996094
8.17936195645733,2.1079892281722614,5.7217156587720375,29.396461486816406,826.4806520215017,58.60246909010602,247.74290091447872,221.8481756469362,4,835.0982666015625,826.4806520215018,1,835.0982666015625
2.7995840058107664,5.694429393339359,5.694429393339359,90.92461395263672,760.5233165786013,199.4731895254996,124.97547378995338,332.05544063786573,5,750.7438659667969,760.5233165786013,2,750.7438659667969
4.442349888604246,2.6187435355785884,7.802425398655133,14.086593627929688,760.4207508031812,92.66984512145248,325.8134728845818,82.35911012770426,6,764.9574279785156,760.4207508031812,1,764.9574279785156
5.615280440521642,2.172659967860209,6.267948297759554,24.852174758911133,640.6299281819779,203.41200118603996,335.3708964683037,138.23447629429904,7,670.2003479003906,640.6299281819779,1,670.2003479003906
2.8560092980970224,5.1636165822924305,5.1636165822924305,86.77641296386719,637.9493446064079,109.45560620886798,72.02631858222479,276.2792835630955,8,642.0822143554688,637.9493446064077,2,642.0822143554688
6.268813469966676,2.639800243039076,4.560627033320417,169.0012969970703,632.2656300253361,5.984909251196169,180.87886320803656,349.58841534524896,9,700.5844116210938,632.2656300253362,1,700.5844116210938
7.572101303744356,1.8267970098232147,4.552237618760765,9.027422904968262,527.5337333357279,53.97148541051684,7.930389605798416,48.37403598131765,10,522.9148864746094,527.5337333357279,1,522.9148864746094
