a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
5.766599434900691,3.710700739791531,6.706491649381548,160.9889373779297,1202.235946288858,95.36195103317655,95.46977125973541,292.7664410136012,0,1174.8847961425781,1202.235946288858,1
4.667697192129708,2.5205072226280723,10.278215449357335,5.30552864074707,1013.0408132684279,295.53050182826746,14.944753108695345,173.62333290632387,1,988.76953125,1013.040813268428,1
5.330103733142919,2.377958607858555,8.400740666157727,5.56670618057251,892.023169765623,101.49402311602321,266.8330725457831,16.863091606516335,2,870.8381652832031,892.0231697656228,1
4.897378308713568,2.9920763058070583,6.413751084382832,153.12689208984375,787.3485361595866,82.98169269157948,354.126693531853,235.4750380043859,3,769.4892883300781,787.3485361595867,1
4.5749772089523715,3.0975116079367115,6.357604709174717,12.349553108215332,754.7689125593437,174.43278648993908,356.8743490592824,14.858869325622504,4,737.3542785644531,754.7689125593438,1
6.14479776278166,2.8508214767278854,4.75364706423449,14.233803749084473,697.6267984805994,298.33005802108613,72.86691716341444,135.22347962218603,5,681.9419860839844,697.6267984805994,1
7.58898315382582,2.597892902802433,4.213049698981459,170.2212677001953,695.85703060029,209.25628769504468,12.578740474444547,295.0001553073357,6,679.4700622558594,695.8570306002899,1
5.021584384247931,1.7567925501604178,9.05701988307294,14.055221557617188,669.368348069836,189.4426034615547,254.50374292624005,206.42627375003747,7,653.7208557128906,669.3683480698361,1
4.560111068271746,2.0554859780416397,8.019867594753737,36.175479888916016,629.7609715685394,350.4449787279557,311.36173517910316,14.178246314858987,8,616.0240173339844,629.7609715685394,1
6.29521979296995,2.477798102375342,4.406403084116446,25.20745086669922,575.8105812119769,43.150304632751734,175.58589580216514,201.273395247107,9,561.8476867675781,575.8105812119769,1
6.228914080579855,2.1825494711457254,4.831048739528459,15.246214866638184,550.220111934315,125.18997589942654,230.68821207538983,309.0055872266764,10,537.3344421386719,550.220111934315,1
4.386512921564631,2.3825302867371607,5.901655505017891,161.26365661621094,516.7140886183752,341.9271294455829,220.12000393366543,225.48498665477908,11,504.7874450683594,516.7140886183752,1
7.18137840372632,2.091210320816486,3.8228347723866363,5.587239742279053,480.9607737777137,288.47352536813673,15.57545944835156,340.242591893798,12,470.1805114746094,480.96077377771377,1
