a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
7.72680151250326,4.035379825824537,10.16666084043027,179.5865020751953,2655.712852311919,22.220413420780254,85.84804144599185,344.8109230772494,0,2591.8121337890625,2655.712852311919,1
5.743939167408029,4.53126818178319,11.413365941619794,163.22616577148438,2488.6392439317174,187.01996534945962,205.09582093541982,210.36323300609573,1,2430.3131103515625,2488.639243931717,1
2.237045344257088,7.890314678285818,7.890314678285818,87.2730712890625,1166.7613652935788,116.37884664117811,137.04483775265737,332.57115037420385,2,1140.9988403320312,1166.7613652935788,2
6.532830148693315,2.7170750327037774,7.721531441046833,148.31912231445312,1148.219842563872,325.4421220963449,265.79745032914684,304.4833796139806,3,1120.2964782714844,1148.2198425638721,1
2.238885256245857,7.466003686283971,7.466003686283971,87.20103454589844,1045.5067508125085,204.7859391556078,116.13818360501193,102.3911729079297,4,1021.1105346679688,1045.5067508125082,2
5.800196610066182,2.410968593175116,8.4899605422836,35.09565734863281,994.623108056783,226.48366930947705,84.4856215503211,143.11365481702072,5,973.2170104980469,994.6231080567833,1
6.7619874684670425,3.175722911479066,5.1007323042473365,6.535685062408447,917.6310499749735,74.83444576934288,128.69218820187257,351.04966236329454,6,897.2053527832031,917.6310499749735,1
8.17936195645733,2.1079892281722614,5.721715658772037,29.39647102355957,826.4806520215017,303.13375057776904,46.33276827231154,139.63661020867883,7,807.4951171875,826.4806520215018,1
4.708882230189952,3.8331371087621813,5.415379003763213,168.19781494140625,818.8788315900067,280.5326901936933,348.30601510202865,121.61740200612732,8,800.079345703125,818.8788315900067,1
6.770043493684145,2.6643335382870443,5.054189705403629,15.167770385742188,763.7481903802624,103.36575555205187,26.077235757438185,60.44205918348948,9,747.7569580078125,763.7481903802624,1
4.630099632366605,2.8772279889641115,6.715436654309388,6.360079288482666,749.4755587765563,176.1992026808148,181.44757251790458,227.77622412703013,10,731.3804626464844,749.4755587765565,1
5.195206374306952,2.1203470860789344,8.110730430968397,27.511465072631836,748.4940187621302,189.19414784381303,53.48651319192304,8.40831262844386,11,729.6295166015625,748.4940187621303,1
4.774354560661036,3.29130942606635,5.441706050210105,7.272031784057617,716.3694635570411,109.65821370799911,200.73765262865612,48.99037504384118,12,698.6274719238281,716.369463557041,1
4.444596083740181,2.8347728193324784,5.882051102026084,8.93319034576416,620.8661141782829,177.6377990071811,7.82694537059184,297.0987747894806,13,606.8572998046875,620.8661141782829,1
3.892053274390839,2.2647609700527402,8.346046762912161,155.0829315185547,616.3119192762822,206.00341957203332,181.5973399457045,256.7267777157697,14,601.50146484375,616.3119192762822,1
