a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
6.1195658194762474,3.1210765981711526,11.154008420743972,16.569923400878906,1784.7385753040107,231.06977396371747,295.4143865708302,137.70657498629964,0,1726.6387939453125,1784.7385753040107,1,1726.6387939453125
6.635399707003374,3.3634329163215813,8.041353067992128,12.729373931884766,1503.4797921232512,230.5666341406932,123.2393635077611,233.49939872556158,1,1424.9610900878906,1503.4797921232514,1,1424.9610900878906
4.505901504616212,3.336431266452456,8.939853811427168,9.64691162109375,1125.9339088164295,193.76226660441475,303.36537098875897,202.43203032024783,2,1107.6278686523438,1125.9339088164297,1,1107.6278686523438
6.456182477030341,2.6253072697390794,7.494469594573303,32.55592727661133,1064.1808631602955,291.99380415291347,267.28842511701686,40.70568802498111,3,1040.1649475097656,1064.1808631602955,1,1040.1649475097656
4.0766363939404995,2.708050702473147,9.01954928124123,165.08905029296875,834.1846795130184,304.3988907688108,249.46203442216228,198.01412969281608,4,814.8078918457031,834.1846795130186,1,814.8078918457031
8.025081844851059,2.3775299952230973,5.136774245132275,178.17372131347656,821.0782716659792,134.1664671724496,17.54531197680546,338.452036256836,5,777.008056640625,821.0782716659791,1,777.008056640625
4.7716640465546565,3.0121569497030016,6.091794403022643,4.420555591583252,733.5188838760467,324.0152221121783,84.88709234179201,222.1591914023671,6,711.5020751953125,733.5188838760467,1,711.5020751953125
2.593837072949991,4.657720452453487,7.2059991384043816,69.96318054199219,729.3381372010573,47.70105434769701,191.88669885987042,180.28180860141958,7,724.6856689453125,729.3381372010573,1,724.6856689453125
5.571158507051988,3.325779722070696,4.236908336792542,9.894392967224121,657.6679367734339,355.6147065121329,281.13438318109695,49.638217128176684,8,647.64404296875,657.6679367734339,1,647.64404296875
3.8645198799276135,2.679524970411535,7.065633200384093,14.731657028198242,612.9471744092817,28.742484819294674,317.2659826933854,82.19951558148692,9,598.3085632324219,612.9471744092817,1,598.3085632324219
4.580207607735627,2.515094024813536,6.054244431138335,18.56783103942871,584.2758624784946,12.404577815035584,264.8062234727546,109.23882025391845,10,576.8852233886719,584.2758624784946,1,576.8852233886719
5.998939274455056,2.44862159819305,4.4182768439851685,148.57742309570312,543.7104389991299,257.6382212518196,158.61752275122095,88.99797733550811,11,558.5517883300781,543.7104389991299,1,558.5517883300781
4.677610728000084,2.1245696301617696,6.4685719797125545,13.999005317687988,538.5450843263889,37.3868336715418,59.37402831314083,159.80250208863416,12,528.167724609375,538.5450843263889,1,528.167724609375
