a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
5.680894296778813,2.897350857384276,10.354464187149626,16.569929122924805,1784.7362573754097,349.59986483383534,98.63157253219975,295.2901366145687,0,1753.3149719238281,1784.7362573754099,1,1753.3149719238281
5.171805423323869,3.0873804042038313,8.310998227420779,9.89439868927002,1389.6778271391709,235.40221365034398,317.0150952615327,232.70618221007575,1,1428.1539916992188,1389.677827139171,1,1428.1539916992188
1.8336319791751297,8.210247798097585,8.210247798097585,78.52519989013672,1294.3547522807999,208.4248722794259,84.43751542440502,203.75367084164745,2,1290.8592224121094,1294.3547522807999,2,1290.8592224121094
1.9377086024106405,7.656162540775963,7.656162540775963,94.48780059814453,1189.4313339441203,327.76663890925494,4.551010517112159,189.23359711784164,3,1170.0439453125,1189.4313339441203,2,1170.0439453125
5.993388898630105,2.4371121792039196,6.957249276804387,32.55592346191406,1064.1777181945183,348.8131954699772,45.14869003123672,307.73000671409727,4,1085.4835510253906,1064.1777181945183,1,1085.4835510253906
5.382141524228051,2.0966118325311154,6.818847581463466,35.37535095214844,805.773066721253,103.77613693478882,123.14338509361922,137.64335764623223,5,789.5736694335938,805.7730667212529,1,789.5736694335938
3.7420772273254204,2.439617209319553,8.373007845605894,2.174968719482422,800.4690606041393,281.1370254570907,339.64550339464085,296.0060603782939,6,783.4968566894531,800.4690606041393,1,783.4968566894531
4.437526287918618,2.747226475440426,5.655120975546946,5.955895900726318,721.9480037741951,150.70879348275386,238.3757734960292,289.7155173589866,7,708.0001831054688,721.9480037741952,1,708.0001831054688
3.9501436936507814,2.604639669387292,6.536798129927558,30.47400665283203,704.2944013761535,45.32009288324591,282.22378637455745,193.30862111084193,8,712.738037109375,704.2944013761535,1,712.738037109375
4.258939423544515,2.40204017657025,6.296518227523235,6.985086441040039,674.5448222474988,3.9765128336999345,245.65299982270835,185.30668152174206,9,661.5486145019531,674.5448222474988,1,661.5486145019531
2.3616580722300324,5.098032462086771,5.098032462086771,99.8940200805664,642.7629428325447,274.7788278062463,39.934051393978216,261.7180290089625,10,640.6402587890625,642.7629428325447,2,640.6402587890625
4.721336713931105,2.000178537509575,6.004890294090861,26.45233917236328,593.8372449302752,3.719348968957674,240.52960672612306,349.38773204014757,11,583.8890075683594,593.8372449302752,1,583.8890075683594
3.876640207602841,2.559878681057425,5.711420344909168,7.195007801055908,593.5367598969352,16.470615252532987,84.35514918648576,213.057282230782,12,621.1738586425781,593.5367598969351,1,621.1738586425781
2.7714850395188404,4.2463239794544645,4.2463239794544645,101.63085174560547,523.3200919531532,169.17222654162998,44.916286203679505,131.03969857206107,13,514.0571594238281,523.3200919531531,2,514.0571594238281
6.070642903119054,2.3753013516080608,3.4166592285950625,174.88299560546875,515.921570475791,341.61350726989065,264.2200550861796,55.14817470994637,14,504.1694641113281,515.9215704757911,1,504.1694641113281
3.425029302851603,2.251186419798903,6.0503144024690965,11.347394943237305,488.51995999122045,30.483839312798843,206.99172945445656,215.00876664914605,15,478.93524169921875,488.51995999122045,1,478.93524169921875
6.680689057610118,1.4688749129411773,3.5384754141291057,15.980057716369629,363.6226039855474,268.1432113720584,243.16171399766026,3.725565533488542,16,356.2660217285156,363.6226039855474,1,356.2660217285156
2.922689605907363,1.787543641086937,6.621832944979174,34.64378356933594,362.2815245951684,32.747306703143785,351.54566218603725,104.95076785433541,17,408.07342529296875,362.2815245951683,1,408.07342529296875
3.4130185090882015,3.1113383998020314,3.1113383998020314,157.26107788085938,345.98857618232813,280.18641932353626,74.16004453297835,149.99014297400691,18,345.86334228515625,345.98857618232813,2,345.86334228515625
5.003533802174871,2.1793551204038875,2.9479914774640266,12.660881996154785,336.6353218728338,185.69911211210953,351.7261107079999,19.05106470534387,19,346.68731689453125,336.63532187283374,1,346.68731689453125
7.392370572817973,1.2500139802381547,3.3263857207523784,172.376220703125,321.8843230177318,28.567388096738124,296.4907115904311,55.04472578973645,20,324.7489929199219,321.88432301773173,1,324.7489929199219
1.1364936921028341,5.06927380288408,5.06927380288408,88.3073501586914,305.8349723977119,339.53055624837907,39.01408069069492,218.48452477132514,21,302.0896911621094,305.83497239771185,2,302.0896911621094
3.997328904673197,2.2736146957444427,3.0285465102132973,136.04983520507812,288.2369258727474,262.4179234417243,127.86436456059776,217.44244089725487,22,284.6832275390625,288.2369258727474,1,284.6832275390625
2.141291662101275,3.085619505053823,4.042767749851993,47.567508697509766,279.7213448765339,117.71036905772665,143.73009515640928,311.34387179544467,23,286.6401672363281,279.721344876534,1,286.6401672363281
2.9068334328149845,2.1675809518554763,4.229474466203088,163.90670776367188,279.06829425248185,104.95557234759393,217.44155856869781,288.29650088956356,24,280.975341796875,279.0682942524819,1,280.975341796875
1.9131765227719149,2.3075151664116915,5.845393834388724,51.0317497253418,270.2352522154761,265.13697864233984,15.012621448889174,326.682786850154,25,266.34979248046875,270.2352522154762,1,266.34979248046875
1.7280612969541023,2.830441432728379,5.240910578028812,60.71466827392578,268.4408987033373,42.77195839888216,197.561735467559,130.16086223495662,26,270.88165283203125,268.4408987033374,1,270.88165283203125
3.317550160099282,2.6616331448891097,2.6616331448891097,190.84092712402344,246.11750744202607,358.446199326473,159.87038164158028,176.12683541520045,27,242.86651611328125,246.11750744202607,2,242.86651611328125
2.582756667879264,1.912115486173147,4.675455951365497,3.2280771732330322,241.7966045832149,89.38366142306208,166.29957545085233,27.155149125618415,28,247.39837646484375,241.7966045832149,1,247.39837646484375
1.8462892323232103,3.0794746275331457,3.9836169401098234,66.83663940429688,237.18245257241986,138.43636521902982,218.52925659938492,252.02997466623103,29,235.96572875976562,237.1824525724199,1,235.96572875976562
1.058623794515329,4.577641440835219,4.577641440835219,93.3994140625,232.3024624857424,316.5112280204532,51.537110357777955,288.32592277938875,30,232.66983032226562,232.30246248574247,2,232.66983032226562
2.0006428288556912,2.242661588000062,4.802267683611696,51.70740509033203,225.63594630563608,335.9483174552087,48.00590359345876,13.952065493821003,31,235.86273193359375,225.63594630563608,1,235.86273193359375
2.8536654861229946,1.6826519168881344,4.364214234234361,141.32237243652344,219.4482018946563,163.02156643380619,287.5942886563764,192.5170545385107,32,219.07424926757812,219.44820189465634,1,219.07424926757812
2.9201696439852896,1.7885236945943086,3.890786714407083,178.1075897216797,212.7986274189681,62.80972624925853,19.67748283210011,0.6903583865745011,33,207.95059204101562,212.7986274189681,1,207.95059204101562
1.8822970200498659,3.4110004315308102,3.1396716363382864,114.48260498046875,211.09734765284725,300.4757053190414,157.30885034461073,122.8923741320557,34,213.30642700195312,211.09734765284728,1,213.30642700195312
2.858624251207434,1.4112345388839018,4.802628718698562,175.10980224609375,202.89152300237168,235.8515558230574,6.709364521392658,156.79197648876007,35,202.49176025390625,202.8915230023717,1,202.49176025390625
