a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
9.658240181456963,3.1312438954296726,4.915776270677262,172.97410583496094,1245.4480344258047,264.582805629591,77.11602726329227,213.85580481942,0,1288.9022827148438,1245.448034425805,1
5.823991896802767,3.5188079297860253,6.667647945639887,22.528202056884766,1144.7419280689087,56.709413896143126,280.6082913421701,76.88965649796671,1,1158.0963134765625,1144.741928068909,1
4.35308227139658,2.7195036484050905,10.277516992894471,150.1614227294922,1019.2795934681724,266.2504247268822,105.47723331900963,51.9382750593535,2,1006.7939758300781,1019.2795934681723,1
5.494574417660762,3.1234497686176357,6.7300089959664575,152.8534698486328,967.615542082594,190.60932508180684,53.075775804300264,182.71577865285155,3,964.4622802734375,967.6155420825941,1
5.6915390492360505,2.9717496590739874,6.765701708619963,152.47933959960938,958.6793941553495,262.9379074320125,344.5303733170297,158.89059276883802,4,949.5277404785156,958.6793941553495,1
4.956786858482387,3.1525388471762716,7.322569934655667,9.220564842224121,958.6119192370735,176.6454534123853,78.03346931694057,274.71588626625305,5,949.9397277832031,958.6119192370734,1
4.51690199456079,3.092566761677478,8.099356702431045,4.219799041748047,947.8265777484614,78.19821309275466,67.18629993373,326.5006389320723,6,954.3685913085938,947.8265777484614,1
4.297007249303805,2.7247421842052657,8.823140149081206,18.267955780029297,865.4326676416737,227.73548599636408,7.979151254695123,277.1579086709269,7,854.2556762695312,865.4326676416736,1
5.776488748953257,3.645291991592198,4.341502192106726,8.468644142150879,765.8696910874613,143.36273927688552,81.16458929687093,144.5603616977413,8,760.9405517578125,765.8696910874612,1
4.15696691730824,2.091027900251108,10.242744972851106,151.95066833496094,745.8841189503014,235.37748784164592,26.29148657910678,300.8422689893121,9,746.3150024414062,745.8841189503014,1
2.387451100411537,3.4714319464800165,10.442178104015131,132.68966674804688,725.0247668153357,134.77859644676667,247.41346671816794,301.2631196526245,10,742.9161071777344,725.0247668153356,1
4.510346208184268,2.899340427061784,5.918759751352849,153.46246337890625,648.4229938380995,151.36800193865284,176.22530658669157,193.27845085055267,11,654.9568176269531,648.4229938380995,1
4.705818548702945,2.041477062631931,8.019867594753737,24.495113372802734,645.4542803554186,17.06868612549009,302.5742500920339,330.7450118650764,12,661.4456176757812,645.4542803554185,1
6.2524868293653135,2.5650019450124524,4.406403084116447,14.69767951965332,592.0294513513793,309.33817915552794,273.99856386910704,216.39750850550095,13,617.5689697265625,592.0294513513793,1
3.458558050314228,2.7387270670301165,7.360104032529454,3.760122776031494,584.0450956779972,265.30216900871824,210.35045169177525,128.99251865452158,14,581.2110900878906,584.0450956779971,1
6.220873950930692,2.2996757742604825,4.831151920596838,11.381196022033691,579.0116624175243,45.024065071565296,179.47083422507342,37.97357942872249,15,572.1473693847656,579.0116624175243,1
6.2952197929699505,2.4777981023753424,4.373408953251288,25.207462310791016,571.4990442718968,11.355412718137634,115.3503499475306,274.0502281531034,16,586.669921875,571.4990442718967,1
2.5523980842686504,3.532753262923984,6.586087279589761,100.15788269042969,497.5168600496732,176.2823939118071,72.27992248277066,261.34525104844175,17,486.8659973144531,497.5168600496732,1
4.396846933053543,2.261482887631528,5.9182041609846605,176.53504943847656,492.9957787100454,166.75228506704727,209.38170120860988,215.36291797198575,18,555.5648803710938,492.99577871004544,1
8.941576390084403,1.3566484984121696,4.122488468966674,179.7514190673828,418.94738519182715,93.86072346222367,166.92224794946137,235.3649083703321,19,434.1316223144531,418.9473851918272,1
5.283124760569446,2.1986933127158066,3.489551984520654,1.6882269382476807,339.5813258153603,187.6786203331847,116.91033611283176,326.7550336606097,20,350.189208984375,339.58132581536034,1
6.836777629476748,1.5848294707719246,3.739226358979472,1.941285490989685,339.417597040104,126.68665921061071,233.10379083163312,169.66141733022116,21,335.56365966796875,339.417597040104,1
3.3724892269210387,1.936113290557997,5.820571059283356,27.876569747924805,318.3944858915094,221.14590698933588,17.77203302504362,327.6454024473154,22,321.0411071777344,318.3944858915094,1
7.377319285033252,1.296882866063612,3.7362182339859924,178.62625122070312,299.46782815174504,82.73476855250352,17.354299711780456,33.7956320407452,23,308.6814880371094,299.4678281517451,1
1.5034850372493118,4.484042827906684,4.484042827906684,85.71280670166016,253.25452816499197,18.06223376428679,165.63838993374713,359.9149830755359,24,249.04632568359375,253.254528164992,2
4.499313548637911,2.0941629225608827,2.7665543013912175,20.93661880493164,218.38083856224281,222.6566562442669,56.85897340179607,14.750388681308046,25,224.43008422851562,218.3808385622428,1
