a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
4.753240538574912,3.23469022846797,7.909048286730121,142.75210571289062,1273.4307537287211,45.45684786150655,255.801545778006,211.80401098067242,0,1251.8234252929688,1273.430753728721,1
6.095731148630577,2.670296578985372,7.419978369159615,26.62995147705078,1264.7845761862154,94.1733466467228,330.8932497216282,38.52307113823448,1,1251.7204284667969,1264.7845761862154,1
3.5961084549478697,4.636898929529904,6.6037664545098425,62.61684036254883,1153.1365414804068,64.3732543639454,254.19811492335202,275.7655693480138,2,1167.7780151367188,1153.136541480407,1
4.077884068063477,3.064627844556085,8.299025125050198,29.643346786499023,1086.0962530623042,274.96116223834827,285.69613447132,177.54637841716072,3,1077.8617858886719,1086.0962530623042,1
4.1829084218371255,3.0972684220964526,6.620852992600536,9.64691162109375,898.2552501445267,168.8139444520715,54.96075349076928,198.5466857083839,4,893.2914733886719,898.2552501445268,1
4.65353612393323,2.46961995150113,6.862120215446496,24.058786392211914,825.8480632780629,108.55824090419607,184.54760860315014,225.40455945804965,5,835.4072570800781,825.8480632780629,1
8.022553234468564,2.320910402134511,3.3142505209958566,19.98940658569336,646.2267537010074,151.48509702380966,87.89177894625492,320.39552110218517,6,638.7863159179688,646.2267537010074,1
2.577672651289043,3.770709405344152,5.6416374202619215,83.54399871826172,574.2283330005787,84.4431841000592,334.3029528880013,212.21698424800425,7,569.0574645996094,574.2283330005788,1
3.5634088528549874,2.3816673955323555,6.094132273113926,7.0972089767456055,541.6107307005284,165.49991298712584,321.3033621612226,242.6777530655479,8,536.6134643554688,541.6107307005284,1
2.3119836412399786,4.594785965320869,4.594785965320869,79.01771545410156,511.1447994830514,346.085272037963,144.69974575345785,314.5520537040657,9,502.5215148925781,511.1447994830513,2
5.917460838552993,2.259121708745845,3.4166592285950625,14.180364608764648,478.3054226077332,144.18883798937358,116.02799651449897,267.50657875636426,10,476.5663146972656,478.30542260773314,1
2.359084531473088,4.368626716966787,4.368626716966787,81.7051010131836,471.4786114104931,95.88323471662419,125.02341815028171,240.04265369655096,11,469.7685241699219,471.4786114104931,2
3.2023001539391656,2.2877245501566312,6.0424600473139956,19.377473831176758,463.5623699051553,55.980549009330105,304.14647030075844,252.5487517971581,12,470.0775146484375,463.5623699051553,1
