a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
1.9752201723433596,8.844221334989662,8.844221334989662,78.52519989013672,1294.3547522807999,32.028801179818,121.7454934487208,169.08817270482183,0,1269.0238952636719,1294.3547522807999,2,1269.0238952636719
1.848242590999317,8.434944522529495,8.434944522529495,86.95742797851562,1101.645944371804,186.15658259023476,32.166629709879714,353.6209266723883,1,1099.5941162109375,1101.645944371804,2,1099.5941162109375
5.917608844170863,2.8050566227721165,7.077419653194958,23.250215530395508,984.1956468220013,264.97802745740506,216.01849318849432,305.41156269140396,2,962.1963500976562,984.1956468220014,1,962.1963500976562
4.407792166976244,3.3522655229136578,7.132097682430001,166.34205627441406,882.8672500218782,75.78939520611038,16.25970972196604,92.8365509733634,3,866.5122985839844,882.8672500218782,1,866.5122985839844
10.509785436097548,1.8651645584665302,5.156513577213499,179.2359619140625,846.8096037588844,192.78700967466187,42.15959547333701,64.97309359935466,4,848.8998413085938,846.8096037588845,1,848.8998413085938
7.594476207945948,2.543580017955304,5.041752418161458,12.014434814453125,815.9120566023134,343.1950810910846,276.2442028759985,342.69514825922516,5,804.9201965332031,815.9120566023132,1,804.9201965332031
4.031030495664106,2.6279979730784095,9.01954928124123,2.174968719482422,800.4690606041393,122.46003834316599,44.99849945966777,155.68313124447985,6,802.4482727050781,800.4690606041393,1,802.4482727050781
4.993265294569507,2.569557917556071,7.391994919663495,22.96944808959961,794.5538140633506,262.5978302299631,63.01779392536697,268.4274915414607,7,782.8788757324219,794.5538140633506,1,782.8788757324219
4.885449063442353,2.7423465256960826,6.7371999227318735,169.7689971923828,756.1794336801423,150.51069957447424,36.612041249959255,220.75894545932502,8,748.992919921875,756.1794336801422,1,748.992919921875
4.614931854361069,3.14082381360631,6.004765140348486,3.501481533050537,729.1611116329677,206.01244076307967,179.01167128834962,11.787532907625508,9,718.2998657226562,729.1611116329677,1,718.2998657226562
4.580207607735626,2.515094024813536,6.563316011499276,18.567846298217773,633.4047405840575,346.2004249447796,14.562528161212839,341.5369420338339,10,624.9847412109375,633.4047405840577,1,624.9847412109375
5.807379892910334,2.83805884953766,4.516783016265054,15.751672744750977,623.6622626641134,229.33385673550504,8.398818486261948,273.5376646974715,11,618.2899475097656,623.6622626641134,1,618.2899475097656
6.34402448506082,3.8240966937306613,2.808191830984343,29.740447998046875,570.7410267007411,343.0585379114992,78.10533955255133,156.83779395656126,12,575.3402709960938,570.7410267007411,1,575.3402709960938
2.293662518756304,5.402201487716727,5.402201487716727,90.55535125732422,560.7763364629551,341.125782879226,169.50299508915745,9.994981617630145,13,557.0068359375,560.7763364629552,2,557.0068359375
6.14084506488786,3.502894195485135,2.7723403782256413,168.39784240722656,499.5975675335299,6.815167918668532,303.4859247755929,208.1286686083604,14,505.71441650390625,499.59756753352997,1,505.71441650390625
6.374391453741863,2.4335650891630767,3.6804845830513884,14.180364608764648,478.3054226077332,19.211101729451578,288.8489438422895,2.02388522161979,15,487.17498779296875,478.30542260773314,1,487.17498779296875
7.49886663759711,1.884435474562417,3.9148881593902725,9.218960762023926,463.4627837771325,358.61404358493473,307.053856436115,260.6869159962478,16,474.0943908691406,463.4627837771325,1,474.0943908691406
5.944904183580929,2.2998027495710307,4.011298962281561,179.3153533935547,459.4508764442318,206.83900279529306,75.54649671494825,75.44928154769363,17,455.657958984375,459.45087644423177,1,455.657958984375
3.5941218876058607,2.547318314914899,5.958444777652054,2.038832187652588,457.011936183189,336.08226556678295,321.03821267795155,102.13712449889721,18,451.0231018066406,457.011936183189,1,451.0231018066406
