a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID
9.831584377542981,3.746091843338544,5.3247780887221285,178.48300170898438,1642.9413105414528,325.02900857531966,11.490607706822558,232.50309590442492,0,1611.9003295898438,1642.9413105414524,1
6.028782446325966,3.315175864392749,8.952751444974409,141.09017944335938,1499.033424277712,277.37298963982596,355.6200634854086,317.98369924647886,1,1473.2666015625,1499.033424277712,1
5.1967622476353155,3.496020497749863,8.519756060029044,11.224906921386719,1296.7390328662273,116.82636108647141,195.22114783347504,95.64480353465858,2,1281.5895080566406,1296.739032866227,1
6.1195658194762474,3.1210765981711526,7.624953961045089,16.569923400878906,1220.0590994610884,282.45239097282706,203.36679388757315,201.23069954844092,3,1201.35498046875,1220.0590994610884,1
7.422433177635389,3.5707156638178446,5.324357427443357,179.0485382080078,1182.1902475731665,47.83889137341069,28.470008494687175,164.42586715973022,4,1157.3753356933594,1182.1902475731667,1
5.1492749953537436,2.9043327707918793,7.487365974865746,2.2371113300323486,938.0805413947961,278.1447768540323,356.21641249896606,103.39826512142047,5,939.4340515136719,938.0805413947961,1
4.407784219192275,3.352265522913658,7.132089745424743,166.34207153320312,882.8646756018486,254.25610226670008,288.9946689599712,7.646957178124492,6,867.9542541503906,882.8646756018485,1
7.594476207945949,2.5435800179553043,5.041744481156199,12.014445304870605,815.9107721484672,353.6644648865575,318.043732741543,9.018955097266442,7,802.55126953125,815.910772148467,1
2.593837072949991,4.657720452453487,7.2059991384043816,69.96318054199219,729.3381372010573,134.31914726943015,275.68916603163854,324.34305942998145,8,716.4459228515625,729.3381372010573,1
4.61493185436107,3.1408238136063105,6.0047651403484865,3.501481533050537,729.1611116329677,106.24017244507654,25.494234205599902,350.6887557406207,9,724.0676879882812,729.1611116329677,1
4.175984072015981,2.7575457163715904,7.0415523264257365,7.195013523101807,679.310880277934,286.20599073472005,294.8293960168818,245.1394916071402,10,675.1441955566406,679.3108802779338,1
5.107208888670677,1.7827307108413417,7.187156687917519,176.74659729003906,548.2076419859417,50.77362918998037,322.5628075885171,12.330189907999646,11,541.4543151855469,548.2076419859417,1
2.3908879492791737,5.1094607607951605,5.1094607607951605,74.8213119506836,522.9112248355592,132.12415136927837,82.12066997694814,333.11104864935373,12,516.632080078125,522.9112248355592,2
4.909148976771312,1.727965370006848,6.765479472472688,158.74879455566406,480.79332759164345,37.36496049392984,152.3113714700466,29.603473456063163,13,487.8959655761719,480.7933275916434,1
4.476724811200967,1.6259987078807063,7.611056264835108,19.13581085205078,464.13480000590243,253.2770770485162,238.69676299435446,80.48735943296447,14,457.92388916015625,464.1348000059025,1
3.686381656244816,2.338091009607611,5.961992619003203,171.3695526123047,430.49860380631554,117.82464050923407,269.66017222097116,225.89436899254443,15,438.7664794921875,430.4986038063155,1
2.89499885545237,2.5341825203440447,5.941880247674766,137.5206756591797,365.19833358350616,33.91757522578614,213.9940309190428,270.1143544988609,16,365.7417297363281,365.19833358350616,1
1.5538261116745256,5.0166923339822045,5.0166923339822045,97.48575592041016,327.60909861407555,3.1099036723057294,49.23768667570304,227.76932073160384,17,328.0448913574219,327.60909861407555,2
1.9232395836251603,3.1894301895638653,6.330380781133464,60.22087478637695,325.30813875689114,98.7264305202073,60.58492293161359,347.17380268007605,18,321.8650817871094,325.30813875689114,1
1.8248240670694442,4.368064601109511,4.368064601109511,83.30577087402344,291.6874276212277,73.89108569099484,148.6176371396804,107.90272289303445,19,284.9922180175781,291.68742762122776,2
4.132401830924397,2.1698263936423925,3.6799766147147586,2.1647582054138184,276.43383368268667,359.0498231983854,353.8804563344019,87.52274600091711,20,272.3236083984375,276.43383368268667,1
3.25553720735474,2.189835696715568,4.556063255296008,148.80245971679688,272.1087731631774,63.60942667653823,109.47877398339061,107.22456932436766,21,272.11761474609375,272.1087731631774,1
3.3225177244503725,1.5064753909675601,6.395686460411435,179.56793212890625,268.18539183021693,205.7372308657649,240.2227965579787,305.2171876303107,22,273.35357666015625,268.18539183021693,1
2.7821902805951213,2.0597639673793045,5.036482246668925,3.2280771732330322,241.7966045832149,286.77919457329045,343.1489298996757,168.95437654336183,23,236.0687255859375,241.7966045832149,1
1.1403675348326014,4.931111731604239,4.931111731604239,93.39940643310547,232.30210011969243,350.7236876651148,41.552204534079266,115.72468446399634,24,230.3009033203125,232.30210011969243,2
4.777783461744703,1.578932309683576,3.564509062194592,20.471778869628906,225.27256432476102,128.26132973808208,119.64419635788487,197.86659914983895,25,234.31777954101562,225.27256432476102,1
5.9306095264142495,1.0042693036855446,4.046578950661555,4.678891181945801,201.90921590872682,226.99996985630435,322.71754609197546,15.920815564991798,26,201.56478881835938,201.90921590872685,1
2.548088303795111,1.8301782242030697,5.099367139342645,40.03432846069336,199.22449932804759,287.94172192269616,324.7706837922734,272.63892088377895,27,201.66778564453125,199.22449932804753,1
4.988518953676541,1.7458316099027313,2.669937136363173,167.91845703125,194.80209364460438,281.2046562430312,124.6512418144481,16.019765657467016,28,192.19207763671875,194.80209364460438,1
3.2269721148391874,1.4308515641894184,4.961914082252718,13.468622207641602,191.93653051282732,52.17269285333673,338.5979284714653,178.40466768104315,29,196.62094116210938,191.9365305128273,1
4.810880683451969,1.517023614157726,3.0298803248969626,175.45599365234375,185.25119022055407,151.39928768384198,211.16682792052654,338.88632107412184,30,184.87930297851562,185.25119022055404,1
2.79774674308332,1.3997861366838824,5.414664673289828,41.57366180419922,177.6479736365495,145.4263183082769,247.31739967881168,321.4590409886831,31,180.65643310546875,177.6479736365495,1
3.014903287530114,1.7217507706421278,4.067596140589614,179.3197021484375,176.88870519075417,191.76561976064937,303.42469809128283,174.5519563464867,32,177.05154418945312,176.88870519075417,1
2.049865380912109,3.113554209877667,3.113554209877667,69.92284393310547,166.4779843968999,44.39953072208582,43.15832379375563,223.41258187053455,33,163.24996948242188,166.4779843968999,2
1.8882174843338402,3.1627805129847855,3.1627805129847855,75.64006042480469,158.23725057309716,132.84233678689208,110.59748354053038,280.53458741690235,34,160.05706787109375,158.23725057309713,2
1.7407633837590297,3.2809761715092445,3.2809761715092445,71.69795989990234,156.98729287010931,183.16601835688473,138.115455364024,129.29972850659635,35,153.77426147460938,156.98729287010934,2
1.6069798500764003,3.3185567003067007,3.3185567003067007,73.94821166992188,148.2612033765661,34.94592041303171,79.8488203929456,246.72362912321395,36,144.81353759765625,148.26120337656613,2
2.3577746427710187,1.6136170066221267,4.62636131088242,151.12918090820312,147.45547670472345,281.72350090009,72.47696506851301,230.47667532849323,37,147.38845825195312,147.45547670472348,1
1.108512911302262,3.932169903206139,3.932169903206139,90.20249938964844,143.58990574233954,56.77802681107562,92.22614076977011,321.91744545700874,38,142.9595947265625,143.58990574233957,2
4.017267583091526,1.5947824617127155,2.6437529560109576,179.47549438476562,141.8965010362925,109.72110624186045,295.05220476938655,74.29543192924616,39,143.7835693359375,141.89650103629253,1
2.491219638703169,1.7063687809353387,3.7823877935824872,10.185945510864258,134.7006135723256,176.48657770860862,22.61706026460843,240.67955296329544,40,135.02883911132812,134.70061357232558,1
1.2364092186265034,3.5989537617929677,3.5989537617929677,85.94497680664062,134.16318923782242,12.769978780318514,177.93977949569322,154.7865543743213,41,142.1356201171875,134.16318923782242,2
4.063706863286931,1.6103786631207577,2.417937219363221,33.601036071777344,132.56046092969828,223.03264977196744,355.83619830712456,154.543349300738,42,140.899658203125,132.56046092969828,1
2.1162134814833697,2.70194169509544,2.70194169509544,75.14712524414062,129.42853282140644,314.87360754767184,88.3737659762557,247.25660333110355,43,128.5400390625,129.4285328214064,2
1.1647587161338901,3.632708000308318,3.632708000308318,85.3605728149414,128.77025471027346,59.109086561419296,101.08228433315436,323.24922174580485,44,130.70297241210938,128.77025471027346,2
2.329994488538858,2.5573544737379343,2.5573544737379343,111.90740203857422,127.66015218292796,307.34312517904715,29.98287893703247,89.2348294425557,45,129.57000732421875,127.66015218292796,2
3.818231229161712,1.4742749442181036,2.661817579982356,5.240039825439453,125.52713133226666,330.28172829736565,154.09562028165854,280.99400051772153,46,125.45013427734375,125.52713133226665,1
