a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
6.996803610426533,3.7891737525059996,11.099505005624644,151.5858917236328,2465.280955463931,58.04483974073555,1.0872299784572448,110.71261581714859,0,2445.9686279296875,2465.280955463931,1,2445.9686279296875
4.922927406445926,3.1361647091040488,7.926980822197819,153.54373168945312,1025.2946887051762,40.373884019711255,345.37934210532984,240.20661881948436,1,1122.9743957519531,1025.2946887051762,1,1122.9743957519531
4.956786858482387,3.1525388471762716,7.322569934655667,9.220564842224121,958.6119192370735,251.84188316233053,39.219651045386456,113.30426380440151,2,985.7826232910156,958.6119192370734,1,985.7826232910156
5.832667092237626,2.6562934086378793,6.807355112223608,170.55624389648438,883.5685423808054,4.41421625350912,123.63376533941839,108.38806687466577,3,912.3458862304688,883.5685423808053,1,912.3458862304688
6.588603154995278,2.622529330009044,4.835469651458191,149.55551147460938,699.9563708482098,90.48667188126146,331.3904838181402,20.497225169637684,4,712.1200561523438,699.9563708482098,1,712.1200561523438
5.162886900030917,2.748243592167956,5.808308386156902,3.365227222442627,690.4243616490744,178.11934783514127,204.30142993908112,206.3871007827008,5,693.5806274414062,690.4243616490743,1,693.5806274414062
2.699586691012314,5.391609740947685,5.391609740947685,81.24205780029297,657.4349408581364,12.366133834336889,131.73977244162336,101.5869196301376,6,669.6853637695312,657.4349408581364,2,669.6853637695312
4.574977208952372,3.097511607936712,5.256226174292881,12.349553108215332,624.0142782095028,91.12943545410985,212.99600294246176,195.225936526363,7,622.9248046875,624.0142782095028,1,622.9248046875
4.420157783433935,3.220408002212793,5.217477714614339,40.945953369140625,622.1969490088475,102.44995276973668,39.87993623852781,269.81839830528565,8,613.861083984375,622.1969490088476,1,613.861083984375
8.064830604808375,2.1488807659245155,3.846121945819011,2.1746630668640137,558.4049035979886,28.450685160698907,299.15885590211417,145.2624041001328,9,583.0650329589844,558.4049035979886,1,583.0650329589844
5.033831162411993,2.1645959948591376,6.069650158347687,25.753015518188477,554.0612282900862,334.9295567057228,306.25132722399667,12.028090152112396,10,579.9751281738281,554.0612282900862,1,579.9751281738281
4.794133567232069,1.5268496297879681,8.232238044491304,175.91357421875,504.82740471592325,31.666158919600775,7.461776506924398,142.07978799366546,11,505.4054260253906,504.8274047159232,1,505.4054260253906
5.950721961446067,2.3836176192772687,4.210581290345649,10.842109680175781,500.3419390255773,83.62722186424895,132.95425353695776,16.201426523790868,12,497.06268310546875,500.34193902557723,1,497.06268310546875
5.776488748953257,3.645291991592198,2.8231292748833643,8.468644142150879,498.0186695715341,111.446886492269,50.724170080195776,259.06185950431694,13,497.9896545410156,498.018669571534,1,497.9896545410156
3.8703376577927506,2.6263709481602326,5.154854743114193,153.32359313964844,438.97517261005754,182.18078767961222,350.6378656198905,29.28142429372937,14,435.9855651855469,438.9751726100575,1,435.9855651855469
