a,b,c,alpha,volume,phi1,PHI,phi2,GrainID,final_discrete_volume,final_conti_volume,phaseID,meshed_conti_volume
10.31484446170707,3.327525963748405,5.3394298004317955,179.3850860595703,1535.3154576650438,301.9422431047291,122.05487925045992,37.42748791462229,0,1505.6076049804688,1535.3154576650436,1,1505.6076049804688
6.383408025421478,2.7581648865893476,7.992929398901838,15.474648475646973,1178.9554988805046,32.800185741741636,51.791909880306626,65.57880181866759,1,1164.0701293945312,1178.9554988805046,1,1164.0701293945312
7.422433177635389,3.5707156638178446,5.243749202024412,179.0485382080078,1164.2924525315939,217.7117763481358,94.9958858822579,76.04231005666655,2,1138.2179260253906,1164.2924525315939,1,1138.2179260253906
3.8737904022283245,4.994947953975466,7.113691767232432,62.61684036254883,1153.1365414804068,358.8680412894827,123.14385017778471,217.23424364379838,3,1140.5868530273438,1153.136541480407,1,1140.5868530273438
5.997780411859229,2.722242038448234,7.129399100641657,9.137024879455566,975.1890807531211,340.3972056228777,89.17213422685828,334.1807952172027,4,1003.60107421875,975.1890807531212,1,1003.60107421875
5.4105455254862225,2.2747536052968997,7.3947173124676215,18.51024055480957,762.4574265564821,337.11402940653255,160.02561053320292,287.7674494867874,5,750.640869140625,762.457426556482,1,750.640869140625
5.00956771335306,2.4559952493865485,6.367430721686402,24.23912239074707,656.3123961904645,148.2609881962378,127.20552926687058,216.8458789728839,6,642.8031921386719,656.3123961904646,1,642.8031921386719
5.131051483645169,2.323479008781034,6.369629272143378,19.892616271972656,636.1768868571652,142.6840792296451,274.18891813114965,4.605542689762361,7,626.5296936035156,636.1768868571652,1,626.5296936035156
5.085905799907157,2.1546270137339336,6.4685719797125545,26.45234489440918,593.8372449302752,354.32597175981863,186.6624235398234,19.830362718382062,8,587.3908996582031,593.8372449302752,1,587.3908996582031
2.293663654154014,5.402199973853115,5.402199973853115,90.55533599853516,560.7762997619501,79.3102394955595,105.6926988004853,282.32320449702695,9,554.0199279785156,560.7762997619501,2,554.0199279785156
2.4905092582027226,4.949583516945362,4.949583516945362,79.01773071289062,511.1449553268614,257.208011350462,58.862799913900524,138.19345701132383,10,506.95037841796875,511.1449553268614,2,506.95037841796875
4.512528821048453,1.703566997853397,7.611056264835108,165.229736328125,490.16550439004425,44.33354098512205,170.58960527720754,327.46384451468754,11,487.8959655761719,490.1655043900442,1,487.8959655761719
5.379797441640583,3.7987379643476515,2.7587680992313137,23.343021392822266,472.3229644110601,164.1087992842841,340.76250685904427,92.4211906794806,12,462.9707336425781,472.3229644110602,1,462.9707336425781
